airline,tokens,airline_sentiment,positive
US Airways,"['@usairway', 'realli', 'mean', '#usairwayssuck']",negative,0
US Airways,"['@usairway', 'nope', 'done', 'suppos', 'get', 'home', '9pm', 'get', 'home', 'midnight', '#neveragain']",negative,0
US Airways,"['@usairway', 'way', 'assist', 'actual', 'answer', 'phone']",negative,0
US Airways,"['@usairway', 'would', 'kill', 'give', '30-60', 'second', 'bad', 'muzak', 'instead', 'constant', 'commerci', 'hold']",negative,0
US Airways,"['@usairway', 'would', 'kill', 'let', 'put', 'tsaprecheck', 'number', 'reserv']",negative,0
US Airways,"['@usairway', 'would', 'kill', 'let', '3,000', 'mile', 'expir']",negative,0
US Airways,"['@usairway', 'would', 'kill', 'let', 'know', 'mani', 'minut', 'might', 'hold']",negative,0
US Airways,"['@usairway', '100', '@samsonit', 'total', 'happi']",negative,0
US Airways,"['@usairway', 'sent', 'letter', 'letter', 'get', 'back', 'noth', 'form', 'letter', 'half', 'bake', ""reply'"", '#usairwaysssuck']",negative,0
US Airways,"['@usairway', 'least', 'comfort', 'thing', 'pilot', 'sit', 'stationari', 'plane', '3', 'hour', 'realli', 'know', 'happen']",negative,0
US Airways,"['@usairway', 'number', '214-725-1966', 'cant', 'wait', '...', 'lol', '#usairsuck']",negative,0
US Airways,"['@usairway', 'call', 'cant', 'wait', 'see', 'anyth', 'happen', 'servic', 'realli', 'suck', '#usairwayssuck']",negative,0
US Airways,"['@usairway', 'also', 'appreci', 'hashtag', '!', ':)', '#lucycat']",positive,1
US Airways,"['@scm1133', '@usairway', 'hate', 'delay', '!', '!', 'tri', '!', 'http://t.co/7stktjxan1', 'although', ""we'r"", 'sure', 'timbit', '...']",negative,0
US Airways,"['@usairway', 'big', 'fail', 'curbsid', 'baggag', 'pittsburgh', 'charg', '30', 'dollar', 'bag', '!', '!']",negative,0
US Airways,"['@usairway', 'best', '!', '!', '!', 'follow', 'pleas', ';)', '🙏', '🙏', '🙏', '✌', '✌', '✌', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', ""that'"", 'ok', 'know', ""i'll"", 'like', 'never', 'book']",negative,0
US Airways,"['@usairway', 'follow', 'complaint', 'procedur', 'get', 'run', 'around', 'servic', 'suck', '#usairwayssuck']",negative,0
US Airways,"['@usairway', 'mind', 'wait', 'mind', 'wait', 'plane', 'airport', 'room', 'know', '..', 'food', '!']",negative,0
US Airways,"['@usairway', 'would', 'board', 'ppl', 'plane', 'b4', 'turn', 'de-ic', 'would', 'ppl', 'wait', 'hour', 'long', 'process']",negative,0
US Airways,"['@usairway', 'tri', 'use', 'twitter', 'also', 'gave', 'help', 'inform', 'thank', 'anyway']",negative,0
US Airways,"['@usairway', 'sure', 'sincer', 'apolog', 'disappoint', 'custom', 'perspect', 'want', 'loyal', 'custom', '#option']",negative,0
US Airways,"['@usairway', 'yeah', 'know', '...', ""i'll"", 'spend', 'almost', '500', 'dollar', 'ticket', 'sinc', 'price', 'gone', 'week']",negative,0
US Airways,"['@usairway', 'yeah', 'either', 'refund', 'money', '2', 'free', 'round', 'trip', 'compens', 'troubl', 'put']",negative,0
US Airways,"['@usairway', 'incompet', 'airlin', 'everi', 'day', 'day', 'end']",negative,0
US Airways,"['@usairway', 'patient', 'origin', '11:51', '4:41']",negative,0
US Airways,"['@usairway', 'said', 'meal', 'flight', 'would', 'airlin', 'serv', 'food', 'anymor', 'updat', 'polici']",negative,0
US Airways,"['@usairway', 'link', 'broken', 'onlin', 'baggag', 'locat', 'alreadi', 'tri', 'gave', 'use', 'inform']",negative,0
US Airways,"['@usairway', 'spoke', 'phone', '3', '4', 'time', 'resolut', ""i'm"", 'still', 'wait', 'get', 'money', 'back', 'price', 'jack']",negative,0
US Airways,"['@usairway', 'strand', 'philli', '#starv', ""can't"", 'get', 'meal', 'voucher', 'even', 'though', 'plane', 'mechan', 'issu', 'next', 'flight', '10', 'hr']",negative,0
US Airways,"['@usairway', 'hold', 'hour', '...', 'connect', 'wrong', 'depart', 'autom', 'system', '...', 'transfer', 'anoth', '45', 'min', 'count']",negative,0
US Airways,"['@usairway', 'link', 'work', ""i'v"", 'tri', 'track', 'bag', 'sever', 'time', 'still', 'clarifi']",negative,0
US Airways,"['@usairway', 'thank', 'seat', 'next', '2', 'hot', 'athlet', 'flight', 'significantli', 'better', '!']",positive,1
US Airways,"['@usairway', 'thank', '!', '!', '!', 'way', 'get', 'bag', 'thank', 'number', '😊']",positive,1
US Airways,"['@usairway', 'would', 'guy', 'pleas', 'send', 'servic', 'agent', 'gate', 'b15', 'philli', 'peopl', 'miss', 'connect', ""there'"", '2']",negative,0
US Airways,"['spend', '1', 'hour', 'hold', '@usairway']",negative,0
US Airways,"['@usairway', 'would', 'flight', 'arriv', 'late', 'flight', 'leav', '60', 'passeng', 'connect']",negative,0
US Airways,"['@usairway', 'last', '2', 'time', 'check', 'bag', 'sever', 'damag', 'one', 'answer', 'baggag', 'call', 'line', 'statu', '#chairmanlov']",negative,0
US Airways,"['@usairway', 'crazi', 'spoken', 'human', 'yet', 'better', 'way', 'http://t.co/meoalcipdd']",negative,0
US Airways,"['@usairway', 'got', 'home', '30', 'hour', 'suppos', '...', 'live', 'airport', 'offer', 'monetari', 'assist', '!']",negative,0
US Airways,"['@usairway', ""i'v"", 'tri', 'day', '!', 'get', 'hung', 'get', 'prompt']",negative,0
US Airways,"['@usairway', 'option', 'call', 'back', ""i'm"", 'sit', 'burn', 'minut', 'wait', 'error', 'fix']",negative,0
US Airways,"['@usairway', '2', 'day', '2', 'hour', 'hold', 'day', 'charg', 'doubl', 'flight', ""can't"", 'even', 'fix', 'worst', 'servic', ""i'v"", 'ever']",negative,0
US Airways,"['@usairway', ""i'v"", 'tri', 'call', 'day', 'everi', 'time', 'system', 'overload', 'disconnect', 'realli', 'global', 'compani', 'help', '!']",negative,0
US Airways,"['@usairway', 'also', 'famili', 'crisi', 'charg', 'full', 'price', 'flight', 'plu', '200', '2', 'chang', 'flight', 'even', 'emerg']",negative,0
US Airways,"['@usairway', 'thank', 'sad', 'talk', '2', 'real', 'person', 'kept', 'get', 'disconnect', 'autom', 'msg']",negative,0
US Airways,"['@usairway', 'flight', 'today', 'show', 'time', 'onlin', 'abl', 'check', 'call', 'told', 'cancel', 'flightl', 'put', 'hold', 'hr', 'ago', 'help']",negative,0
US Airways,"['@usairway', '2', 'day', 'row', 'call', 'still', ""can't"", 'get', 'anyon', 'phone', 'actual', 'employe']",negative,0
US Airways,"['@usairway', 'compani', 'see', 'passeng', 'custom']",negative,0
US Airways,"['@usairway', 'flight', 'delay', '5', 'hour', 'reason', 'given', 'sure', 'love', 'fli', 'airlin', '#whatajok']",negative,0
US Airways,"['@usairway', 'flight', 'delay', 'rerout', 'much', 'sorri', 'inconveni', 'check-in', 'agent', '#notimpress']",negative,0
US Airways,"['@usairway', '@americanair', '90', 'min', 'delay', 'thank', 'mainten', 'issu', 'thank', 'wast', 'day']",negative,0
US Airways,"['@usairway', 'one', 'complain', 'much', 'realli', '1', 'hour', '15minut', 'still', 'noth', 'agent', 'agent', '⤵', 'http://t.co/q5sb0davuy']",negative,0
US Airways,"['@usairway', 'thank', 'crappi', 'hotel', 'food', 'taxi', 'bill', 'follow', 'standbi', 'cancel', 'flightlat', '#usairway']",negative,0
US Airways,"['@usairway', 'hey', '!', 'book', 'flight', 'isabel', 'gramp', 'boston', 'lax', 'said', 'charg', 'credit', 'card', 'transact', 'go']",negative,0
US Airways,"['@usairway', 'amaz', '!', '!', '!', 'follow', 'back', 'pleas', '!', '!', '!', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', ""i'v"", 'hold', 'divid', 'mile', 'servic', 'desk', '45', 'minut', ""that'"", 'hung', 'first', 'time']",negative,0
US Airways,"['@usairway', 'useless', 'airway', 'day', '2', 'tri', 'get', 'home', 'standbi', 'result', 'cancel', 'flightlat', '#usairway']",negative,0
US Airways,"['@usairway', 'vacat', 'get', 'cancel', 'flightl', 'hold', '⤵', '40', 'minut', 'still', 'havent', 'talk', 'anyon', '#failur', 'http://t.co/ef4p0hishb']",negative,0
US Airways,"['@usairway', 'never', 'travel', 'insan', 'storm', 'inevit', 'make', 'us', 'hold', 'add', 'lap', 'child', '#badservic']",negative,0
US Airways,"['@usairway', 'word', 'flight', '1748', 'get', 'dfw', 'near', 'futur', 'stuck', 'plane', 'gate', 'hour']",negative,0
US Airways,"['@usairway', 'littl', 'help', 'us', '!', 'husband', 'hold', 'hour', 'someth', 'take', '5', 'minut', 'complet']",negative,0
US Airways,"['@usairway', 'might', 'need', 'plane', 'get', 'somewher', 'rememb', 'choic', '#makeovertim', '#customerservicepleas']",negative,0
US Airways,"['@usairway', 'still', ""can't"", 'get', 'travel', '2', 'day', '#ridicul', '#donthavehighhop']",negative,0
US Airways,"['@usairway', 'best', '!', '!', '!', 'follow', 'pleas', ';)', '🙏', '🙏', '🙏', '✌', '✌', '✌', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', 'seat', 'next', '19b', 'flight', '1943', 'seattl', 'tray', 'tabl', 'fall', '...', 'http://t.co/haj5lkqjw4']",negative,0
US Airways,"['@usairway', '2nd', 'time', 'occur', '3', 'week', ""i'm"", 'patient', 'choic', '#antitrust', 'issu']",negative,0
US Airways,"['@usairway', 'vacat', 'budget', 'blown', 'bc', 'lack', 'commun', 'usairway', 'never', 'use', 'refer', 'anyon', '!']",negative,0
US Airways,"['@usairway', 'credit', 'bank', 'account', 'two', 'day', 'work', ""i'v"", 'miss', 'cancel', 'flightlat']",negative,0
US Airways,"['@usairway', 'reflight', 'book', 'problem', 'necessari', ""can't"", 'afford', 'deal', 'kind', 'unprofession', 'would', 'howev', 'like', 'type', 'credit']",negative,0
US Airways,"['@usairway', ""we'r"", 'stand', 'one', 'say', 'anyth', ""i'll"", 'like', 'miss', 'flight', 'bwi', 'http://t.co/jhau4k48yv']",negative,0
US Airways,"['@usairway', 'useless', 'tweet', ""i'v"", 'ever', 'seen']",negative,0
US Airways,"['@usairway', 'got', 'worst', 'servic', ""i'v"", 'ever', 'seen', 'airlin', '3', 'cancel', 'flightl', 'flight', 'rude', 'employe', 'current', 'flight', 'delay']",negative,0
US Airways,"['@usairway', 'go', 'make', 'wait', 'long', 'phone', 'line', 'help', ""that'"", 'part', 'problem']",negative,0
US Airways,"['@usairway', '2', 'hr', ""can't"", 'wait', 'anymor', '2', 'hr', 'noth', '#frustrat', '#usairway', 'http://t.co/buwjtvuwkm']",negative,0
US Airways,"['@usairway', ""i'v"", 'call', '3', 'day', ""can't"", 'get', 'thru', 'secret', 'method', 'use', 'result', 'hang']",negative,0
US Airways,"['@usairway', 'twitter', 'reserv', 'connect', 'peopl', 'want', 'reserv', 'duh', '!', '!']",negative,0
US Airways,"['@usairway', '#usairway', '#unaccept', '#holdtim', 'realli', '!', 'http://t.co/upp41abxrq']",negative,0
US Airways,"['@usairway', '@bohnjai', 'lost', 'bag', '@phl', 'baggag', 'handler', 'broke', 'open', 'bag', 'stole', 'camera']",negative,0
US Airways,"['@usairway', 'grade', 'trip', 'flight', 'timeli', '👎', '✈', 'cancel', 'flightat', '👎', '😬', 'custom', 'servic', '👎', '😡', 'flight', 'attend', '😊', '👏']",negative,0
US Airways,"['@usairway', 'useless', 'rude', 'employe', 'ever', 'philadelphia', 'airport', 'never', 'fli', '!', '😤']",negative,0
US Airways,"['@usairway', 'work', 'hard', 'make', 'sure', 'thing', 'flow', 'smoothli', 'keep', 'posit']",positive,1
US Airways,"['@usairway', 'board', 'yet', 'depart', 'thank', 'respons']",positive,1
US Airways,"['@usairway', '@sdfairport', 'realli', 'need', 'back', 'home', 'yesterday', 'work', '9am', 'today', 'plane', 'sit', 'hour', '#peev']",negative,0
US Airways,"['@usairway', '5534', ""that'"", 'flight', 'place', 'origin', 'flight', 'charlott', 'cancel', 'flightl', '5534', '1hr', 'delay']",negative,0
US Airways,"['@usairway', 'thx', 'gate', 'agt', 'john', 'pascucci', 'find', 'us', 'flight', 'clt', 'pvd', 'origin', 'one', 'cancel', 'flightl', 'http://t.co/yiwlhqhzgp']",positive,1
US Airways,"['@usairway', '1st', 'reaccommod', 'delay', 'flight', 'one', 'gate', 'agent', 'still', 'mumbl', 'word', 'folk', 'get', 'anxiou']",negative,0
US Airways,"['@usairway', 'best', '!', '!', '!', 'follow', 'pleas', ';)', '🙏', '🙏', '🙏', '✌', '✌', '✌', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', 'pleas', 'go', 'check', 'process', '@americanair', 'use', '#mco', 'absolut', 'disast']",negative,0
US Airways,"['@usairway', 'phone', 'talk', 'real', 'person']",negative,0
US Airways,"['@usairway', '4', 'week', 'sinc', 'took', 'money', 'left', 'us', 'strand', '9', 'hour', 'home', 'rent', 'car', 'still', 'help', 'us']",negative,0
US Airways,"['@usairway', 'gave', 'http://t.co/2edgc6tbl']",negative,0
US Airways,"['@usairway', ""i'v"", 'hold', 'one', 'hour', 'four', 'minut', 'reserv', 'line', 'possibl', 'busi', 'way']",negative,0
US Airways,"['@usairway', 'lack', 'commun', 'offic', 'custom', 'yall', 'never', 'updat', 'ur', 'system', 'u', 'guy', '2', 'establish', '4', 'mess']",negative,0
US Airways,"['@usairway', 'u', 'guy', 'get', 'much', 'mani', 'custom', 'fuck', 'badli', 'u']",negative,0
US Airways,"['@usairway', '@americanair', '@svllindia', 'provid', 'best', 'logist', 'experi', 'peopl', 'india', '#mumbai', '#surat', '#navimumbai']",positive,1
US Airways,"['@usairway', 'last', 'night', 'charlott', 'nc', ""i'm"", 'serious', 'debat', 'never', 'fli', '50', 'minut', 'tarmac', 'connect', 'leav']",negative,0
US Airways,"['@usairway', 'rerout', 'bo', 'jax', 'via', 'dca', 'clt', 'instead', 'forc', 'overnight', '@dca', '#passengerslos']",negative,0
US Airways,"['@usairway', 'appreci', 'hard', 'work', 'still', 'gave', 'hour', '@dsearl']",negative,0
US Airways,"['@usairway', 'luggag', 'delay', ""i'm"", 'look', 'compens', 'sinc', 'know', 'charg', 'forgot', '...']",negative,0
US Airways,"['@usairway', '@americanair', 'strand', 'cold', 'texa', 'get', 'sick', 'overbook', 'flight', 'gave', 'seat', 'away', '#gooutofbusi']",negative,0
US Airways,"['@usairway', 'worst', 'experi', 'ever', 'unabl', '2', 'help', 'phone', 'told', 'last', 'min', 'cabin', 'crew', 'unavail', 'flight', 'never', '#usairway']",negative,0
US Airways,"['@usairway', '325', 'minut', 'delay', 'absurd', 'feel', 'free', 'provid', 'credit', '...', 'http://t.co/e09kej9bv1']",negative,0
US Airways,"['@usairway', 'fuck']",negative,0
US Airways,"['@usairway', 'even', 'dime', 'free', 'ticket', '#worsttraveldayev']",negative,0
US Airways,"['@usairway', 'disappoint', 'make', 'arrang', 'sleep', 'toddler', 'zero', 'assist', 'usair', 'madden']",negative,0
US Airways,"['@usairway', 'thank', 'see', 'agent', 'unhelp', 'got', 'voucher', 'other', 'unexplain', 'reason']",negative,0
US Airways,"['@usairway', '25', 'min', 'schedul', 'departur', 'still', 'sit', 'termin', 'commun', 'would', 'love', '...', 'http://t.co/pkaxunyfn2']",negative,0
US Airways,"['@usairway', 'day', 'disast', 'rude', 'employe', 'help', 'hotel', 'fli', 'fli', 'alot', '!', 'dalla', 'rais', '!']",negative,0
US Airways,"['@usairway', 'miss', 'flight', 'connect', 'due', 'flight', 'attend', 'delay', 'yet', 'voucher', 'part', '#fail']",negative,0
US Airways,"['@usairway', 'cours', 'never', 'tho', 'thank', 'tweetin', 'ur', 'concern', 'doin', 'anythin', 'fix', 'happen', ""i'll"", 'choos', 'wiser', 'next', 'time']",negative,0
US Airways,"['@usairway', 'alreadi', 'file', 'report', 'person', 'airport', 'howev', 'idea', 'even', 'track', 'number']",negative,0
US Airways,"['@usairway', 'alreadi', 'call', 'option', 'flight', 'reimburs', 'never', 'unreli', 'busi', 'travel']",negative,0
US Airways,"['@usairway', 'link', 'lead', 'websit', 'open', 'cell', 'phone', 'good', 'job', 'shock', 'airlin', 'fold']",negative,0
US Airways,"['@usairway', 'flight', 'us558', 'got', 'cancel', 'flightl', '2/16', 'due', 'lack', 'flight', 'crew', 'told', ""i'd"", 'reimburs', 'hotel', 'contact']",negative,0
US Airways,"['@usairway', '45', 'minut', 'mean', 'public', 'transit', 'home', 'expens', 'cab', 'promis', 'make']",negative,0
US Airways,"['@usairway', 'sister', 'suppos', 'leav', '10', 'go', 'back', 'al', 'get', 'nc', 'kid', '#neverflyusairway', '👿']",negative,0
US Airways,"['@usairway', 'best', 'airway', '!', '!', '!', 'follow', 'pleas', ';)', '🙏', '🙏', '🙏', '✌', '✌', '✌', '🙏', '🙏', '🙏']",positive,1
US Airways,"['@usairway', '5', 'hr', 'flight', 'delay', 'delay', 'land', 'even', 'real', 'life', 'get', 'plane', 'wanna', 'go', 'home', '👠', '👠', '👠', '3', 'heel', 'click']",negative,0
US Airways,"['@usairway', 'flt', '4439', 'ground', 'gate', 'us', 'dca', 'happen']",negative,0
US Airways,"['@usairway', 'shout', 'red-head', 'gate', 'agent', 'flt', '3389', 'dca', 'ch', '7:10', 'tonight', 'get', 'name', 'great', '!']",positive,1
US Airways,"['@usairway', ""i'm"", 'sick', 'live', 'airport', '!', '!', '#getittogeth']",negative,0
US Airways,"['@usairway', 'jfk', 'baggag', 'offic', 'actual', 'run', 'paper', 'hotel', 'voucher', '#thislinehasntmovedforanhour']",negative,0
US Airways,"['@usairway', 'dude', 'name', 'shaquil', 'desk', 'charlott', 'incred', 'profession', 'help', 'vs', 'crazi', 'angri', 'peopl', 'tonight']",positive,1
US Airways,"['@usairway', 'realli', 'u', 'gave', '6', 'scotch', 'rock', 'control', 'drunk', 'would', 'let', 'sister', 'chang', 'seat', 'group']",negative,0
US Airways,"['@usairway', 'awesom', 'usair', 'tysvm', '<3']",positive,1
US Airways,"['@usairway', 'thank', '!']",positive,1
US Airways,"['@usairway', 'would', 'love', '!', 'great', 'peopl', 'work', 'organ']",positive,1
US Airways,"['@usairway', 'jfk', 'baggag', 'offic', 'open', 'help', 're-book', 'us', 'cancel', 'flightl', 'flight', '3121', 'dca', 'shame']",negative,0
US Airways,"['@usairway', 'hey', 'let', 'flight', '1874get', 'gate', 'hour', 'late', 'flight', 'fate', 'dozen', 'kid', 'board']",negative,0
US Airways,"['@usairway', 'flight', 'updat', 'help', 'wait', '20', 'min', 'arriv', 'wait', 'plane', 'leav', 'gate', 'write', '😑']",negative,0
US Airways,"['@usairway', 'tyvm', 'usair', 'happi', 'night', '<3']",positive,1
US Airways,"['@usairway', 'good', 'hold', '1hour', '2x', 'day', 'sinc', 'sun', 'book', '1', 'way', 'flt', 'dividend', 'mile', 'agent', 'send', 'hold', 'hell', '#furiou']",negative,0
US Airways,"['@usairway', ""i'm"", 'sure', 'question', 'still', 'remain', 'found', '8.20', 'crew', 'come', '9.50', '8.10', 'flt', 'tk']",negative,0
US Airways,"['@usairway', 'glad', 'home', 'great', 'peopl', 'got', 'home', 'safe', 'sad', 'other', 'get', 'back', 'bc', 'schedul', 'problem']",positive,1
US Airways,"['@usairway', 'updat', '2hr', 'delay', 'obvious', 'isnt', '2', 'date', 'havent', 'board', 'http://t.co/l7lwjazioa']",negative,0
US Airways,"['@usairway', '@noltnanc', 'may', '...', '...', 'suck', '#fail']",negative,0
US Airways,"['@usairway', 'whole', 'handl', 'joke.boston', 'logan', 'one', 'littl', 'old', 'ladi', 'one', 'handl', 'custom', 'http://t.co/dh2rfuijyp']",negative,0
US Airways,"['@usairway', 'appreci', 'respons']",positive,1
US Airways,"['@usairway', 'hold', '1:23', 'let', 'use', 'companion', 'voucher', 'onlin', 'http://t.co/dphqrgkdoa']",negative,0
US Airways,"['@usairway', 'one', 'help', 'never', 'fli', 'airlin', '#neveragain', '#spreadtheword']",negative,0
US Airways,"['@usairway', '5', 'hour', 'hold', 'give', 'borrow', 'phone', 'longer', '5', 'hour', '...']",negative,0
US Airways,"['@usairway', ""i'v"", 'sit', 'charlott', 'airport', '4', 'hour', 'wait', 'crew', 'mainten', '#neveragain']",negative,0
US Airways,"['@usairway', 'delay', 'flight', '3', 'time', 'cancel', 'flight', 'angri', 'rude', 'worker', 'provid', 'help', 'servic']",negative,0
US Airways,"['@usairway', 'daughter', 'strand', 'charlott', 'us', 'airway', 'cancel', 'flightl', 'flight', 'tonight', 'complet', 'dissatisfi', '@usairway']",negative,0
US Airways,"['@usairway', 'thank', 'kevin', 'team', 'f38ish', 'phl', 'great', 'servic', 'recoveri', 'tonight', 'appreci']",positive,1
US Airways,"['@usairway', 'commit', 'excel', '2b', 'prais', 'get', 'wrong', 'citi', '2', 'day', 'late', 'flight', 'right', 'one', '3', 'day', 'late', 'flight', '#customerservic']",negative,0
US Airways,"['@usairway', ""i'm"", 'amaz', 'lack', 'commun', 'passeng']",negative,0
US Airways,"['@usairway', 'told', 'csr', 'would', 'close', 'acct', 'care', 'less']",negative,0
US Airways,"['@usairway', 'stuck', 'charlott', 'treat', 'like', 'nobodi', 'staff']",negative,0
US Airways,"['@usairway', 'flight', 'keep', 'get', 'delay', 'cancel', 'flight', 'inform', 'worst', 'custom', 'servic', 'ever']",negative,0
US Airways,"['@usairway', 'reserv', 'sync', 'mean', 'hold', 'w', 'custom', 'servic', '12', 'min', 'want', 'idea']",negative,0
US Airways,"['@usairway', 'sit', 'throne', 'lie']",negative,0
US Airways,"['@usairway', ""where'"", 'bag', 'call', 'noon', 'promis', 'today', 'would', 'like', 'updat', 'like', 'websit', 'promis', 'need', 'bag', '!']",negative,0
US Airways,"['@usairway', ""i'm"", 'flight', 'final', 'air', 'enough', 'food', 'feed', 'custom', 'movi', 'entertain', '5', 'hr', 'flight']",negative,0
US Airways,"['@usairway', 'thank', 'help', '!', 'left', 'messag', 'dca', 'lost', 'found', 'finger', 'cross', 'find', '!']",positive,1
US Airways,"['@usairway', 'worst', 'airlin', '’', 'ever', 'flown', 'guy', 'treat', 'like', 'garbag', 'today']",negative,0
US Airways,"['@usairway', 'water', 'flight', '763', 'dca', 'first', 'time', ""i'v"", 'ever', 'seen', 'happen', '#executiveplatinummeansnoth', '#iwantcoffe']",negative,0
US Airways,"['@usairway', 'voucher', 'past', 'trip', 'delay', 'thought', 'talk', 'someon', 'phone', 'use', 'true']",negative,0
US Airways,"['@usairway', 'help', '..', ""can't"", 'believ', 'take', 'full', 'fare', 'first', 'class', 'gave', 'away', 'platinum', 'member', '..', 'profit']",negative,0
US Airways,"['@usairway', '1', '1/2', 'hour', 'hold', 'custom', 'servic', 'without', 'anyon', 'answer', 'ridicul', '!']",negative,0
US Airways,"['@usairway', 'delay', 'three', 'time', 'final', 'board', 'wait', '20', 'minut', 'told', 'plan', 'complet', 'power']",negative,0
US Airways,"['@usairway', '4', 'hour', '...', '4', 'hour', '...', 'four', 'hour', 'like', 'joke']",negative,0
US Airways,"['thank', '@usairway', 'trip', 'screw', 'ive', 'move', 'meet', 'dinner', 'im', 'still', 'nyc', 'yet']",negative,0
US Airways,"['@usairway', 'dont', 'need', 'check', 'statu', 'flight', 'plane', 'door', 'malfunct', 'get', 'togeth', '!', '!']",negative,0
US Airways,"['@usairway', 'freak', 'fact', 'fix', 'engin', 'charlott', 'orlando', '#longday']",negative,0
US Airways,"['@usairway', 'told', 'record', 'refund', 'someon', 'pleas', 'help', 'long', 'day']",negative,0
US Airways,"['@usairway', 'tri', 'speak', 'multipl', 'peopl', 'reserv', 'desk', '30', 'min', 'hold', '#waivethefe', '#poorcustomerservic', '#neptun']",negative,0
US Airways,"['@usairway', 'put', 'back', 'hold', 'hour', 'complet', 'unaccept']",negative,0
US Airways,"['@usairway', 'stop', 'repost', 'autorespons', 'return', 'flight', 'home', '#imateach', 'couldnt', 'get', 'rsw', '#neptun', '#waivethefe', '#notmyfault']",negative,0
US Airways,"['@usairway', 'contd', '..', 'put', '7', 'pm', 'flite', 'tonit', 'think', 'worst', 'custom', 'servic', 'ever', '!', 'u', 'need', 'fix']",negative,0
US Airways,"['@usairway', 'thank', '!', 'glad', 'head', 'home', '!', 'great', 'peopl', 'call', 'center', '!']",positive,1
US Airways,"['@usairway', 'flight', 'book', 'problem', 'c68ld9', 'time', 'select', 'manag', 'flight', 'book', 'problem', 'month', 'email', 'respons', 'help']",negative,0
US Airways,"['@usairway', 'ur', 'servic', 'shitti', 'pilot', 'never', 'show', 'wait', 'hour', 'anoth', 'pilot', 'suppos', 'come', '#cancel', 'flight']",negative,0
US Airways,"['@usairway', 'fli', 'high', 'thank', '!']",positive,1
US Airways,"['@usairway', 'cant', 'get', 'reserv', 'take', 'look', '2', 'hour', 'hold', 'time', 'reason', 'industri', '!']",negative,0
US Airways,"['@usairway', '3', 'hour', 'hold', '...', 'oh', 'wait', 'less', '5', 'minut', 'useless', 'csr', 'talk', 'put', 'back', 'hold', 'last', '30', 'minut']",negative,0
US Airways,"['@usairway', 'ask', 'ice', 'attend', 'snap', 'dont', 'ice', 'cart', '5', 'min', 'late', 'flightr', '2', 'cup', 'ice', 'peopl', '2', 'row', 'ahead']",negative,0
US Airways,"['@usairway', ""i'v"", 'wait', 'callback', 'eight', 'hour', 'much', 'longer', '!']",negative,0
US Airways,"['@usairway', '2', 'half', 'hour', 'hold', '...', 'hope', 'feel', 'good', 'steam', 'pile', 'shit', '@americanair', 'paid', 'far', 'much']",negative,0
US Airways,"['@usairway', 'total', 'bs', '...', 'offer', 'pay', 'full', 'first', 'class', 'airfar', '..', 'told', 'sold', '..', '3', 'seat', 'gave', 'seat', 'other', '...', '#crap']",negative,0
US Airways,"['@usairway', 'hold', 'u', '40min', 'wast', 'time', 'appreci', '#wheresthecustomerserviceat', 'http://t.co/phi2ifnjit']",negative,0
US Airways,"['@usairway', 'us', '893', 'gate', 'open', '50', 'min', 'wait', 'great', 'way', 'finish', '18', 'hour', 'delay', 'arriv', '!', '!']",negative,0
US Airways,"['@usairway', 'flight', '4524', 'first', '2', 'hour', 'wait', 'deadhead', 'crew', 'deadhead', 'crew', 'take', 'overhead', 'bin', 'space', 'pay', 'custom', 'annoy']",negative,0
US Airways,"['@usairway', 'weather', 'mess', 'south', 'miss', 'connect', 'clt', 'impress', 'though', 'cust', 'serv', 'phone', 'rep', 'today']",positive,1
US Airways,"['@usairway', 'realli', 'middl', 'initi', 'versu', 'middl', 'name', 'els', 'spend', 'time', 'comput', 'issu']",negative,0
US Airways,"['@usairway', 'disappoint', 'allow', 'chang', 'seat', 'check', 'earli', 'onlin', 'flight', 'tomorrow', 'morn']",negative,0
US Airways,"['@usairway', ""they'r"", 'reserv', 'number', 'none', 'hungari', 'phone', 'work', 'make', 'difficult']",negative,0
US Airways,"['@usairway', '8', 'week', 'refund', 'ticket', '03723890474', '97', '!', 'total', 'unaccept', 'fix', ""i'll"", 'put', 'blast', 'social', 'media', 'tv']",negative,0
US Airways,"['@usairway', 'ye', 'pay', 'pocket', 'us', 'help', 'loos', 'first', 'class', 'ticket', 'coach', 'want', 'resolut', 'comp']",negative,0
US Airways,"['@usairway', '@americanair', 'staff', 'member', 'look', 'like', 'two', 'head', 'check', 'websit', '!', '!', '!', 'http://t.co/8hh0c63ti']",negative,0
US Airways,"['@usairway', 'flight', '604', 'thank']",positive,1
US Airways,"['@usairway', 'flight', '4524', 'delay', '2', 'hour', 'deadhead', 'crew', 'let', 'make', '150', 'pay', 'custom', 'wait', '...', 'great', 'servic', '#usairway']",negative,0
US Airways,"['@usairway', 'anyon', 'work', 'today', 'anyon', 'want', 'pick', 'phone']",negative,0
US Airways,"['@usairway', ""i'v"", 'hold', '90', 'minut', '...', ""there'"", 'lack', 'qualiti', 'servic', 'nobodi', 'care', 'hate', 'shitti', 'airlin']",negative,0
